author,date,source,summary,title,url
KAREN ZRAICK and SANDRA STEVENSON,06/10/2017,the-new-york-times,Here’s what you need to know at the end of the day.,"Las Vegas, Harvey Weinstein, Hurricane Nate: Your Friday Evening Briefing",https://www.nytimes.com/2017/10/06/briefing/las-vegas-harvey-weinstein-hurricane-nate.html
JOSEPH GOLDSTEIN and BENJAMIN WEISER,06/10/2017,the-new-york-times,"Hilda Caldera tending to the grave of her husband, Alfredo Landaverde, a Honduran counternarcotics adviser who was killed in 2011 by a gunman on a motorcycle.","After 78 Killings, a Honduran Drug Lord Partners With the U.S.",https://www.nytimes.com/2017/10/06/world/americas/after-78-killings-a-honduran-drug-lord-rivera-partners-with-us.html
IAN AUSTEN,06/10/2017,the-new-york-times,This week’s look at matters of interest to Canadians examines an exhibit of Times photos about Canada and offers some Thanksgiving recipes,"Canada Letter: Thanksgiving, Old Photos and Guns",https://www.nytimes.com/2017/10/06/world/canada/canada-letter-thanksgiving-old-photos-and-guns.html
Benjamin Weiser,06/10/2017,the-new-york-times,"Three Men Charged in 2016 Plot to Bomb New York City New York Times A plot to detonate bombs in Times Square and the New York City subway system and to open fire at concert venues last year was quietly thwarted, federal authorities disclosed on Friday. The bo…",Three Men Charged in 2016 Plot to Bomb New York City - New York Times,https://www.nytimes.com/2017/10/06/nyregion/terrorism-plot-new-york-city.html
Donald G. McNeil Jr.,06/10/2017,the-new-york-times,"New York Times Fearsome Plague Epidemic Strikes Madagascar New York Times Face masks were placed on children in Antananarivo, Madagascar, on Tuesday. An outbreak of plague has killed at least 33 people; the World Health Organization has sent 1.2 million doses…",Fearsome Plague Epidemic Strikes Madagascar - New York Times,https://www.nytimes.com/2017/10/06/health/madagascar-plague.html
STEVEN ERLANGER,06/10/2017,the-new-york-times,"With President Trump set to decertify the Iran nuclear accord, European signers of the deal hope to dissuade American lawmakers from restoring punitive sanctions.",Europe Looks to Congress in Fight to Save Iran Nuclear Pact,https://www.nytimes.com/2017/10/06/world/europe/europe-iran-nuclear-trump.html
Kenneth P. Vogel,07/10/2017,the-new-york-times,"Supported by Politics The ‘Resistance,’ Raising Big Money, Upends Liberal Politics By KENNETH P. VOGELOCT. 7, 2017 WASHINGTON — It started as a scrappy grass-roots protest movement against President Trump, but now the so-called resistance is attracting six- a…","The 'Resistance,' Raising Big Money, Upends Liberal Politics...",https://www.nytimes.com/2017/10/07/us/politics/democrats-resistance-fundraising.html
JOANNA BERENDT and MEGAN SPECIA,07/10/2017,the-new-york-times,People walked through a forest near Poland’s border with the Czech Republic during a rosary prayer on Saturday. Some participants said they were demonstrating against the spread of Islam’s influence.,Polish Catholics Gather at Border for Vast Rosary Prayer Event,https://www.nytimes.com/2017/10/07/world/europe/poland-rosary-border-prayer.html
JACEY FORTIN,07/10/2017,the-new-york-times,"Hawkins, who made his N.B.A. debut at 27 after being tainted by scandal, became “one of basketball’s great innovators,” the Phoenix Suns said.","Connie Hawkins, Pioneering N.B.A. Hall of Famer, Dies at 75",https://www.nytimes.com/2017/10/07/obituaries/connie-hawkins-dead.html
Christina Caron,07/10/2017,the-new-york-times,"New York Times Death of Chicago Teenager Found in Walk-In Freezer Is Ruled an Accident New York Times Kenneka Jenkins, 19, was found dead last month in a walk-in freezer at a hotel in Rosemont, Ill., after attending a party. The death of a Chicago teenager, w…",Death of Chicago Teenager Found in Walk-In Freezer Is Ruled an Accident - New York Times,https://www.nytimes.com/2017/10/07/us/kenneka-jenkins-autopsy-topiramate.html
JESS BIDGOOD and JOHN SCHWARTZ,07/10/2017,the-new-york-times,"Workers close a floodgate in Violet, La., in preparation for Hurricane Nate, which is expected to make landfall on the central Gulf Coast as a Category 2 storm.",Nate Gains Strength and Speeds Toward the Gulf Coast,https://www.nytimes.com/2017/10/07/us/hurricane-nate-gulf-coast.html
Joe Coscarelli,07/10/2017,the-new-york-times,"ASSAULT ON TOUR BUS... (Second column, 10th story, link ) Related stories: RAPPER NELLY ARRESTED ON RAPE CHARGE...",ASSAULT ON TOUR BUS...,https://www.nytimes.com/2017/10/07/arts/music/nelly-rape-arrest-tour.html
FRANK BRUNI,07/10/2017,the-new-york-times,His brigade is motley. His agenda? Disruption for its own ugly sake.,"Op-Ed Columnist: Yes, Steve Bannon Should Terrify You",https://www.nytimes.com/2017/10/07/opinion/sunday/steve-bannon-agenda.html
AZAM AHMED and PAULINA VILLEGAS,07/10/2017,the-new-york-times,The radio host Leonardo Curzio during a lecture at the Universidad del Valle de México in February. Mr. Curzio quit in protest over demands to fire his colleagues.,Mexican Radio Host’s Resignation Highlights Ties Between Government and Media,https://www.nytimes.com/2017/10/07/world/americas/mexico-radio-leonardo-curzio.html
Carol Giacomo,07/10/2017,the-new-york-times,"New York Times Seeing the North Korean Stalemate From the Other Side New York Times North Koreans gathered in September to celebrate their nuclear scientists. Credit Kim Won-Jin/Agence France-Presse — Getty Images. Pyongyang, North Korea — North Korea's capit…",Seeing the North Korean Stalemate From the Other Side - New York Times,https://www.nytimes.com/2017/10/07/opinion/sunday/north-korea-stalemate.html
ROBERT JAY LIFTON,07/10/2017,the-new-york-times,Global warming rejecters like President Trump and Scott Pruitt are having more and more difficulty defending their position.,Opinion: Our Changing Climate Mind-Set,https://www.nytimes.com/2017/10/07/opinion/sunday/hurricanes-climate-public-opinion.html
PETER WEHNER,07/10/2017,the-new-york-times,My Republican friends think I’m missing something. Am I?,"Contributing Op-Ed Writer: Seeing Trump Through a Glass, Darkly",https://www.nytimes.com/2017/10/07/opinion/sunday/trump-republicans-confirmation-bias.html
JUDY CHICUREL,07/10/2017,the-new-york-times,"A friend, reflecting on his son’s opioid journey, once remarked, “I wish I’d held him closer.” Is it ever close enough?",Opinion: When an Epidemic Is Personal,https://www.nytimes.com/2017/10/07/opinion/sunday/when-an-epidemic-is-personal.html
MANIL SURI,07/10/2017,the-new-york-times,"The void is as old as time, but it was a human innovation to harness it with a symbol.",Opinion: Who Invented ‘Zero’?,https://www.nytimes.com/2017/10/07/opinion/sunday/who-invented-zero.html
THE EDITORIAL BOARD,07/10/2017,the-new-york-times,Mayor de Blasio has failed to make distinctions that should have been apparent.,"Editorial: Robert E. Lee, Christopher Columbus... and Pétain?",https://www.nytimes.com/2017/10/07/opinion/sunday/robert-e-lee-christopher-columbus-and-petain.html
RUCHIR SHARMA,07/10/2017,the-new-york-times,"Despite fears that automation will eliminate jobs, work is actually plentiful across the world.","Contributing Op-Ed Writer: No, That Robot Will Not Steal Your Job",https://www.nytimes.com/2017/10/07/opinion/sunday/no-that-robot-will-not-steal-your-job.html
CHARLES J. SYKES,07/10/2017,the-new-york-times,Donald Trump addressing the National Rifle Association convention last year.,"Opinion: N.R.A. and G.O.P., Together Forever",https://www.nytimes.com/2017/10/07/opinion/sunday/nra-republicans-gun-lobby.html
RACHEL BOTSMAN,07/10/2017,the-new-york-times,Machines will make a raft of decisions for my kids and others like them as they proceed through life. I’m worried.,Opinion: Co-Parenting With Alexa,https://www.nytimes.com/2017/10/07/opinion/sunday/children-alexa-echo-robots.html
ROSS DOUTHAT,07/10/2017,the-new-york-times,"Harvey Weinstein in 2015. The New York Times reported that, according to two company officials, he has reached at least eight settlements in complaints by women over nearly three decades.",Op-Ed Columnist: The Pigs of Liberalism,https://www.nytimes.com/2017/10/07/opinion/sunday/harvey-weinstein-harassment-liberals.html
HAN KANG,07/10/2017,the-new-york-times,There is no war scenario that ends in victory.,"Opinion: While the U.S. Talks of War, South Korea Shudders",https://www.nytimes.com/2017/10/07/opinion/sunday/south-korea-trump-war.html
DAVID SEGAL,07/10/2017,the-new-york-times,"Desperate for hard currency to keep their operations afloat, diplomats smuggle liquor, drugs, cars and guns — and engage in more mundane activities.",Hosting Proms and Selling Cows: North Korean Embassies Scrounge for Cash,https://www.nytimes.com/2017/10/07/business/north-korea-embassies.html
Maggie Astor,08/10/2017,the-new-york-times,"Washington Post Dove Drops Ad After It Draws Criticism for Being Racist New York Times In a Facebook ad for Dove body wash, a black woman removes her brown shirt and — voilà! Underneath is a white woman in a light shirt. Continue reading the main story. Conti…",Dove Drops Ad After It Draws Criticism for Being Racist - New York Times,https://www.nytimes.com/2017/10/08/business/dove-ad-racist.html
JACLYN PEISER,08/10/2017,the-new-york-times,"The Jewish publication, which recently became a monthly magazine, has been aggressively reporting on so-called alt-right and white nationalist groups.",Anti-Semitism’s Rise Gives The Forward New Resolve,https://www.nytimes.com/2017/10/08/business/media/the-forward-antisemitism.html
MAGGIE ASTOR,08/10/2017,the-new-york-times,"The Weinstein Company’s board announced Mr. Weinstein’s firing on Sunday, days after The New York Times reported on decades of harassment allegations.",Harvey Weinstein Is Fired After Sexual Harassment Reports,https://www.nytimes.com/2017/10/08/business/harvey-weinstein-fired.html
Zach Schonbrun,08/10/2017,the-new-york-times,"The cartoon hound, whose creator died on Aug. 25, has remained one of the country’s most recognizable advertising figures for nearly four decades.","McGruff the Crime Dog, Outliving His Creator, Fights On",https://www.nytimes.com/2017/10/08/business/media/mcgruff-the-crime-dog-jack-keil.html
,08/10/2017,the-new-york-times,What?s your love style? Take this quiz to find out which of seven styles best describes your behavior in romantic relationships.,What Is Your Love Style?,https://www.nytimes.com/interactive/2017/well/family/love-style-relationship-quiz.html
Christina Caron,08/10/2017,the-new-york-times,New York Times McDonald's Sauce Promotion Disappoints Fans of TV Series 'Rick and Morty' New York Times Fans hoping to get some limited edition Szechuan sauce waiting outside a McDonald's in Manhattan on Saturday. The restaurant chain was unprepared for how m…,McDonald's Sauce Promotion Disappoints Fans of TV Series 'Rick and Morty' - New York Times,https://www.nytimes.com/2017/10/08/us/mcdonalds-szechuan-sauce.html
STEVE WEMBI,08/10/2017,the-new-york-times,"The killings were carried out by members of the Allied Democratic Forces, an Islamist militant group accused of killing hundreds of people in recent years.",Ugandan Rebel Group Massacres 22 in Congo,https://www.nytimes.com/2017/10/08/world/africa/congo-militia-beheadings.html?partner=rss&emc=rss
MICHAEL D. SHEAR,08/10/2017,the-new-york-times,President Trump will demand curbs on children from Central America and a boost in border security before he agrees to a “Dreamers” deal for legal status.,"For Deal on ‘Dreamers,’ White House Will Demand Crackdown on Child Border Crossers",https://www.nytimes.com/2017/10/08/us/politics/white-house-daca.html
Landon Thomas Jr.,08/10/2017,the-new-york-times,"As global policy makers meet in Washington for the International Monetary Fund’s biannual meetings, the global economy is thriving.",The Economy Is Humming. Bankers Are Cheering. What Could Go Wrong?,https://www.nytimes.com/2017/10/08/business/economy/imf-economic-growth-international-monetary-fund.html
HENG,08/10/2017,the-new-york-times,Japanese voters will have the chance to weigh in on Prime Minister Shinzo Abe’s plan to revitalize Japan’s economy.,Heng on Japan’s Election and ‘Abenomics’,https://www.nytimes.com/2017/10/08/opinion/heng-on-japans-election-and-abenomics.html
CHRIS BUCKLEY,08/10/2017,the-new-york-times,"Liangjiahe, where President Xi Jinping of China spent a formative period of his youth during the Cultural Revolution, has been converted into a tourist attraction that attempts to show how the village helped forge his strongman style.",Chinese Village Where Xi Jinping Fled Is Now a Monument to His Power,https://www.nytimes.com/2017/10/08/world/asia/xi-jinping-china-propaganda-village.html
